id,budget,popularity,runtime,revenue,month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
1844,0,1.9079380000000001,106.0,5405313,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1845,9000000,1.494688,97.0,1046166,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1846,1500000,6.939994,97.0,14697005,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1847,4000000,3.92107,103.0,530048,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1848,0,0.5404359999999999,86.0,209935,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,17000000,12.494394,170.0,72070731,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1850,3230939,1.937874,162.0,18000000,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1851,0,6.741159,94.0,6538177,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,14000000,12.243528,97.0,38574362,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1853,0,3.9282779999999997,93.0,3090862,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1854,0,11.266569,90.0,50504655,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,9000000,9.51953,104.0,18803648,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1856,16000000,6.493474,91.0,24377151,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1857,170000000,21.259,125.0,400062763,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1858,0,4.67525,114.0,1805884,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1859,1549000,4.331811,107.0,7096000,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1860,12000000,8.960713,93.0,32726956,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1861,6500000,2.12989,104.0,566736,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1862,170000000,18.717704,136.0,714766572,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1863,50000000,9.35239,101.0,66002004,6,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1864,3700000,13.505066000000001,98.0,3338228,11,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1865,0,7.65458,93.0,181466833,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1866,19000000,14.9837,96.0,85241496,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1867,125000000,33.704935,110.0,407778013,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1868,0,7.4448479999999995,92.0,17037887,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1869,108000000,25.629929999999998,141.0,630161890,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1870,10000000,7.873017999999999,137.0,100489151,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1871,8000000,2.404818,115.0,10400000,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,37000000,16.414239000000002,108.0,215394738,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1873,17000000,6.8151470000000005,171.0,10006806,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1874,0,14.164519,133.0,72287783,9,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1875,0,0.229233,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1876,80000000,13.666488000000001,90.0,68514844,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1877,5000000,3.0078419999999997,98.0,742898,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1878,19800000,11.313659,103.0,41296320,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1879,8000000,3.8516529999999998,112.0,53086,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1880,40000000,16.478036,138.0,251171807,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1881,210000000,0.867943,104.0,459359555,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1882,0,6.1756269999999995,109.0,20240128,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1883,0,5.2799190000000005,108.0,20642922,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1884,30000000,7.857666,115.0,17137302,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1885,12000000,5.799628,119.0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1886,0,6.715019,103.0,1535558,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1887,15000000,11.440947999999999,100.0,133432856,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1888,7000000,4.955317,103.0,573335,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1889,2300000,2.01799,107.0,11000000,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1890,20000000,11.069678999999999,133.0,13204291,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1891,0,0.217441,90.0,320395,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1892,5000000,0.8897450000000001,110.0,125400,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1893,15000000,9.288013000000001,99.0,40105542,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,12000,5.738871,93.0,6000000,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1895,0,2.0364400000000002,86.0,849915,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1896,700000,8.407369000000001,94.0,3000000,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1897,35000000,8.33756,123.0,69823199,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1898,7000000,7.523097999999999,93.0,54600000,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1899,0,2.1157529999999998,108.0,6488144,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,0,2.06066,150.0,355962,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1901,105000000,13.993770000000001,109.0,266000000,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1902,0,0.100465,88.0,251058,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,80000000,11.35779,110.0,230685453,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1904,3000000,0.702712,99.0,4800080,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905,0,9.296024000000001,110.0,49998613,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1906,0,6.073468,95.0,15429177,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1907,0,7.597475,93.0,200406,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1908,48000000,6.744680000000001,101.0,112462508,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1909,30000000,12.840798,131.0,152427960,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1910,0,6.1220669999999995,102.0,1179002,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1911,180000000,11.481378999999999,113.0,372234864,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1912,0,0.077653,75.0,67821,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1913,0,7.131568,148.0,25147786,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1914,6500000,4.136105000000001,96.0,1548955,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1915,56000000,5.374562999999999,214.0,12923936,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1916,0,2.156134,90.0,3462,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,12000000,16.415498,154.0,39673162,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1918,592,0.286719,137.0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1919,0,3.267026,89.0,15240456,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1920,0,4.010441,96.0,2043704,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1921,12000000,9.363482000000001,106.0,32248241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1922,5000000,8.898522999999999,84.0,86362372,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1923,31115000,8.591238,248.0,71000000,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1924,0,1.2187629999999998,100.0,6000000,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1925,65000000,9.170332,145.0,415252786,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1926,0,0.009961,87.0,311245,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1927,28000000,9.765122999999999,127.0,195312802,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1928,26400000,4.330396,155.0,62000000,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1929,25000000,11.872997,93.0,117719158,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1930,28000000,8.808328,137.0,1749201,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1931,65000000,13.268483999999999,159.0,162091208,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1932,0,3.743212,106.0,50892160,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,0,5.426921,105.0,51854875,8,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1934,175000000,9.156877,96.0,173000000,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1935,83000000,6.053595,90.0,59468275,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1936,40000000,10.395472,117.0,123494610,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,28000000,13.162168,123.0,14051384,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1938,10000000,5.402262,105.0,25196249,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1939,20000000,12.392754,115.0,20211394,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1940,1500000,6.241185,101.0,22812411,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1941,30000000,5.1883989999999995,106.0,24048000,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1942,0,7.834161,80.0,1100000,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1943,1000000,2.3923669999999997,78.0,10018,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1944,40000000,7.156060000000001,98.0,26155781,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1945,0,7.798615,108.0,20471382,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1946,1500000,4.1732309999999995,111.0,712294,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1947,0,8.471414999999999,86.0,4069826,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1948,25000000,1.8622150000000002,117.0,20719451,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1949,0,1.479018,138.0,204,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,5000000,8.966128999999999,92.0,6700000,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1951,35000000,10.08043,100.0,85416905,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,0,8.164311999999999,128.0,2628241,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1953,0,1.6557939999999998,122.0,14836,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1954,6500000,9.3806,105.0,31899000,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1955,0,4.322544000000001,126.0,50021959,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1956,40000000,12.330249,138.0,243240178,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1957,855000,1.121417,96.0,1200000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1958,42000000,14.007329,104.0,119946358,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1959,4000000,0.7376020000000001,90.0,389503,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1960,500000,1.946823,87.0,500000,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,24000000,9.526781,126.0,88545092,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,0,2.065029,85.0,35456,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1963,0,5.244654,118.0,42647449,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1964,28000000,8.318954,114.0,103173635,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1965,0,0.35233000000000003,91.0,7406,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1966,9000000,15.236541,111.0,7936012,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1967,0,9.609726,108.0,11650,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1968,58000000,9.508061,127.0,25928721,12,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1969,85000000,8.338675,115.0,208076205,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1970,0,7.745083,90.0,343341,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1971,8500000,6.911759,90.0,7500000,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1972,9000000,0.941383,100.0,10364904,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1973,120000000,3.9182870000000003,126.0,415440673,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1974,5952000,7.9450389999999995,87.0,2120439,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1975,2300000,4.806374,100.0,20000000,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,2000000,0.74156,207.0,393816,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,80000000,10.385757,114.0,52099090,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1978,10000000,1.192891,85.0,9069,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,40000000,9.800232000000001,117.0,30199105,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,11715578,6.004257,108.0,21888598,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1981,10000000,5.872794,83.0,4417580,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1982,0,3.199976,112.0,23042200,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1983,54000000,10.301621,127.0,190458706,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1984,0,1.881932,98.0,4176932,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1985,70000000,9.756289,104.0,225990978,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,1379375,2.214179,108.0,105097,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1987,40000000,11.690781,140.0,357852395,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1988,0,5.584308,186.0,13200241,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1989,10000000,5.611184,104.0,21486757,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,1900000,2.004745,123.0,5900000,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991,5000000,6.199806,88.0,17768757,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1992,37000000,3.7428239999999997,118.0,6482195,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1993,4000000,0.372987,160.0,6000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1994,0,6.0955,75.0,4571025,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,67000000,11.845918,101.0,47267001,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1996,65000000,13.257467000000002,120.0,235666219,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,50000000,18.022579,144.0,69411370,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1998,19000000,4.347079,105.0,44332015,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,60000000,13.469862,100.0,119940815,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,27000000,12.851984,100.0,27200316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2001,0,0.43491,97.0,16928137,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,0,8.500628,89.0,1250712,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,10000000,10.414363,90.0,59217789,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2004,35000000,13.495247,93.0,19165560,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2005,80000000,5.228837,99.0,15071514,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2006,4000000,2.1486549999999998,90.0,18591272,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,12.140733,78.0,11348324,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008,1114000,2.886254,99.0,2610000,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2009,0,1.592152,89.0,121129,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2010,5000000,0.19153900000000001,113.0,340312,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5000000,0.011574,83.0,8153677,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,30000000,12.308007,107.0,70200000,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2013,45000000,10.869056,83.0,141220678,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0.444226,100.0,100544,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,100000000,16.382422000000002,180.0,392000694,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,40000000,6.715263,110.0,136000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,25000000,51.645403,142.0,28341469,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,15000000,7.06378,106.0,8138788,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,170000000,53.291601,121.0,773328629,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,35000000,7.102075999999999,91.0,69307224,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,5.993691,101.0,5741608,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022,0,18.577504,100.0,260354,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,42000000,10.528172999999999,102.0,46221189,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,0,5.3255300000000005,96.0,7897645,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,20000000,10.044642,96.0,34560577,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026,3196621,6.7046589999999995,116.0,25513752,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,1000000,7.314536,95.0,10499694,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,440141,0.815203,160.0,2640850,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2029,18000000,8.868558,129.0,23000000,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2030,13000000,14.310479,84.0,35763605,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2031,1200000,8.699428,100.0,112892319,8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2032,2000000,0.632261,106.0,4000000,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2033,4,1.914697,89.0,25,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2034,0,7.655603,122.0,15309302,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2035,32000000,5.575991999999999,123.0,152036382,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
2036,207000000,19.761164,187.0,550000000,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2037,52000000,18.761467,140.0,355237933,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2038,120000,0.48542399999999997,130.0,130000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2039,15000000,11.672701,126.0,43848069,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2040,25000000,4.439325,102.0,10113733,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2041,0,9.04083,104.0,9234510,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2042,0,5.121894,105.0,262921,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2043,60000000,0.452934,97.0,300228084,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2044,8000000,12.357072,97.0,29010817,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,130000000,19.201504,107.0,371940071,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2046,75000000,11.34706,138.0,114660784,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2047,2627000,0.662665,120.0,5363000,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2048,8000000,6.1676459999999995,104.0,10130000,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,0,6.634939,92.0,6455530,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2050,53000000,11.911173,94.0,139804348,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2051,4000000,11.457298,93.0,22490039,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2052,0,1.6561150000000002,110.0,1494399,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2053,40000000,5.361771,111.0,385284817,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2054,0,1.217192,91.0,258464,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2055,134000,5.110716,73.0,4000000,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2056,18000000,8.435642,126.0,57096190,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2057,40000000,11.100597,119.0,285176741,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2058,0,4.607583,106.0,239894,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2059,105000000,10.640864,105.0,347434178,7,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2060,28000000,10.850442,128.0,8555008,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2061,35000000,7.85217,101.0,32483410,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2062,40000000,9.738371,116.0,161834276,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2063,75000000,20.40426,108.0,288500217,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2064,0,4.84886,87.0,6861102,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,25000000,6.636514,100.0,129115,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2066,44000000,14.526048999999999,112.0,12342632,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,2000000,5.958138,154.0,20908467,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2068,40000000,8.695893,87.0,46471023,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2069,2000000,2.894009,87.0,4100000,12,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2070,7500000,6.1195900000000005,97.0,143000,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2071,0,7.851263,115.0,10878107,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,25000000,10.653446,98.0,15704614,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2073,0,7.046825,129.0,1822250,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2074,50000000,6.506572,121.0,49111202,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
